     1    0.026946    0.854983    0.875000
     2    0.349038    0.693835    0.875000
     3    0.517266    0.768530    0.875000
     4    0.612968    0.809707    0.875000
     5    0.670156    0.835184    0.875000
     6    0.705331    0.850445    0.875000
     7    0.727345    0.859660    0.875000
     8    0.741272    0.865318    0.875000
     9    0.750142    0.868845    0.875000
    10    0.755817    0.871069    0.875000
    11    0.759457    0.872481    0.875000
    12    0.761797    0.873382    0.875000
    13    0.763302    0.873959    0.875000
    14    0.764271    0.874330    0.875000
    15    0.764895    0.874569    0.875000
    16    0.765298    0.874722    0.875000
    17    0.765557    0.874821    0.875000
    18    0.765724    0.874885    0.875000
    19    0.765832    0.874926    0.875000
    20    0.765901    0.874952    0.875000
    21    0.765946    0.874969    0.875000
    22    0.765975    0.874980    0.875000
    23    0.765994    0.874987    0.875000
    24    0.766006    0.874992    0.875000
    25    0.766013    0.874995    0.875000
    26    0.766018    0.874997    0.875000
    27    0.766021    0.874998    0.875000
    28    0.766024    0.874999    0.875000
    29    0.766025    0.874999    0.875000
    30    0.766026    0.874999    0.875000
    31    0.766026    0.875000    0.875000
    32    0.766027    0.875000    0.875000
    33    0.766027    0.875000    0.875000
    34    0.766027    0.875000    0.875000
    35    0.766027    0.875000    0.875000
    36    0.766027    0.875000    0.875000
    37    0.766027    0.875000    0.875000
    38    0.766027    0.875000    0.875000
    39    0.766027    0.875000    0.875000
    40    0.766027    0.875000    0.875000
    41    0.766027    0.875000    0.875000
    42    0.766027    0.875000    0.875000
    43    0.766027    0.875000    0.875000
    44    0.766027    0.875000    0.875000
    45    0.766027    0.875000    0.875000
    46    0.766027    0.875000    0.875000
    47    0.766027    0.875000    0.875000
    48    0.766027    0.875000    0.875000
    49    0.766027    0.875000    0.875000
    50    0.766027    0.875000    0.875000
    51    0.715682    0.886113    0.875000
    52    0.774517    0.845485    0.875000
    53    0.782393    0.870334    0.875000
    54    0.781077    0.875832    0.875000
    55    0.777950    0.877053    0.875000
    56    0.774824    0.877096    0.875000
    57    0.772311    0.876705    0.875000
    58    0.770431    0.876285    0.875000
    59    0.769075    0.875931    0.875000
    60    0.768116    0.875659    0.875000
    61    0.767449    0.875460    0.875000
    62    0.766990    0.875317    0.875000
    63    0.766675    0.875217    0.875000
    64    0.766462    0.875147    0.875000
    65    0.766318    0.875100    0.875000
    66    0.766221    0.875067    0.875000
    67    0.766156    0.875045    0.875000
    68    0.766113    0.875030    0.875000
    69    0.766084    0.875020    0.875000
    70    0.766065    0.875013    0.875000
    71    0.766052    0.875009    0.875000
    72    0.766044    0.875006    0.875000
    73    0.766038    0.875004    0.875000
    74    0.766034    0.875003    0.875000
    75    0.766032    0.875002    0.875000
    76    0.766030    0.875001    0.875000
    77    0.766029    0.875001    0.875000
    78    0.766029    0.875000    0.875000
    79    0.766028    0.875000    0.875000
    80    0.766028    0.875000    0.875000
    81    0.766028    0.875000    0.875000
    82    0.766028    0.875000    0.875000
    83    0.766028    0.875000    0.875000
    84    0.766027    0.875000    0.875000
    85    0.766027    0.875000    0.875000
    86    0.766027    0.875000    0.875000
    87    0.766027    0.875000    0.875000
    88    0.766027    0.875000    0.875000
    89    0.766027    0.875000    0.875000
    90    0.766027    0.875000    0.875000
    91    0.766027    0.875000    0.875000
    92    0.766027    0.875000    0.875000
    93    0.766027    0.875000    0.875000
    94    0.766027    0.875000    0.875000
    95    0.766027    0.875000    0.875000
    96    0.766027    0.875000    0.875000
    97    0.766027    0.875000    0.875000
    98    0.766027    0.875000    0.875000
    99    0.766027    0.875000    0.875000
   100    0.766027    0.875000    0.875000
   101    0.783090    0.868488    0.875000
   102    0.808939    0.860818    0.875000
   103    0.813180    0.872401    0.875000
   104    0.803793    0.881022    0.875000
   105    0.793169    0.882003    0.875000
