     1   -2.803636   -2.803636
     2   -1.813077   -1.813077
     3   -1.813077   -1.813077
     4   -1.813077   -1.813077
     5   -1.813077   -1.813077
     6   -0.831675   -0.831675
     7   -0.831675   -0.831675
     8   -0.831675   -0.831675
     9   -0.831675   -0.831675
    10    0.115986    0.115986
    11    0.115986    0.115986
    12    0.115986    0.115986
    13    0.115986    0.115986
    14    0.745509    0.745509
    15    0.745509    0.745509
    16    0.745509    0.745509
    17    0.745509    0.745509
    18    0.745509    0.745509
    19    1.704491    1.704491
    20    1.704491    1.704491
    21    1.704491    1.704491
    22    1.704491    1.704491
    23    1.704491    1.704491
    24    2.334014    2.334014
    25    2.334014    2.334014
    26    2.334014    2.334014
    27    2.334014    2.334014
    28    3.281675    3.281675
    29    3.281675    3.281675
    30    3.281675    3.281675
    31    3.281675    3.281675
    32    4.263077    4.263077
    33    4.263077    4.263077
    34    4.263077    4.263077
    35    4.263077    4.263077
    36    5.253636    5.253636
