     1   -0.034554    0.948706    0.875000
     2    0.271704    0.605981    0.875000
     3    0.428960    0.658401    0.875000
     4    0.518217    0.780049    0.875000
     5    0.573369    0.816971    0.875000
     6    0.609950    0.835722    0.875000
     7    0.635982    0.850504    0.875000
     8    0.655585    0.861196    0.875000
     9    0.670770    0.868278    0.875000
    10    0.682293    0.872352    0.875000
    11    0.690569    0.874166    0.875000
    12    0.696627    0.874763    0.875000
    13    0.701965    0.874926    0.875000
    14    0.707482    0.874974    0.875000
    15    0.713166    0.874990    0.875000
    16    0.718430    0.874996    0.875000
    17    0.722627    0.874999    0.875000
    18    0.725526    0.874999    0.875000
    19    0.727357    0.875000    0.875000
    20    0.728578    0.875000    0.875000
    21    0.729798    0.875000    0.875000
    22    0.730714    0.875000    0.875000
    23    0.731934    0.875000    0.875000
    24    0.733155    0.875000    0.875000
    25    0.734376    0.875000    0.875000
    26    0.735597    0.875000    0.875000
    27    0.736817    0.875000    0.875000
    28    0.738038    0.875000    0.875000
    29    0.739259    0.875000    0.875000
    30    0.740479    0.875000    0.875000
    31    0.741700    0.875000    0.875000
    32    0.742921    0.875000    0.875000
    33    0.744141    0.875000    0.875000
    34    0.745362    0.875000    0.875000
    35    0.746583    0.875000    0.875000
    36    0.747804    0.875000    0.875000
    37    0.749024    0.875000    0.875000
    38    0.749024    0.875000    0.875000
    39    0.750245    0.875000    0.875000
    40    0.751466    0.875000    0.875000
    41    0.751466    0.875000    0.875000
    42    0.753907    0.875000    0.875000
    43    0.753907    0.875000    0.875000
    44    0.753907    0.875000    0.875000
    45    0.753907    0.875000    0.875000
    46    0.756349    0.875000    0.875000
    47    0.756349    0.875000    0.875000
    48    0.756349    0.875000    0.875000
    49    0.756349    0.875000    0.875000
    50    0.756349    0.875000    0.875000
    51    0.666803    0.909432    0.875000
    52    0.796814    0.856619    0.875000
    53    0.798378    0.874999    0.875000
    54    0.798073    0.875000    0.875000
    55    0.790748    0.875000    0.875000
    56    0.784645    0.875000    0.875000
    57    0.778541    0.875000    0.875000
    58    0.773659    0.875000    0.875000
    59    0.771217    0.875000    0.875000
    60    0.768776    0.875000    0.875000
    61    0.766334    0.875000    0.875000
    62    0.766334    0.875000    0.875000
    63    0.766334    0.875000    0.875000
    64    0.763893    0.875000    0.875000
    65    0.763893    0.875000    0.875000
    66    0.763893    0.875000    0.875000
    67    0.763893    0.875000    0.875000
    68    0.763893    0.875000    0.875000
    69    0.763893    0.875000    0.875000
    70    0.763893    0.875000    0.875000
    71    0.763893    0.875000    0.875000
    72    0.763893    0.875000    0.875000
    73    0.763893    0.875000    0.875000
    74    0.763893    0.875000    0.875000
    75    0.763893    0.875000    0.875000
    76    0.763893    0.875000    0.875000
    77    0.763893    0.875000    0.875000
    78    0.763893    0.875000    0.875000
    79    0.763893    0.875000    0.875000
    80    0.763893    0.875000    0.875000
    81    0.763893    0.875000    0.875000
    82    0.763893    0.875000    0.875000
    83    0.763893    0.875000    0.875000
    84    0.763893    0.875000    0.875000
    85    0.763893    0.875000    0.875000
    86    0.763893    0.875000    0.875000
    87    0.763893    0.875000    0.875000
    88    0.763893    0.875000    0.875000
    89    0.763893    0.875000    0.875000
    90    0.763893    0.875000    0.875000
    91    0.763893    0.875000    0.875000
    92    0.763893    0.875000    0.875000
    93    0.763893    0.875000    0.875000
    94    0.763893    0.875000    0.875000
    95    0.763893    0.875000    0.875000
    96    0.763893    0.875000    0.875000
    97    0.763893    0.875000    0.875000
    98    0.763893    0.875000    0.875000
    99    0.763893    0.875000    0.875000
   100    0.763893    0.875000    0.875000
   101    0.731534    0.888499    0.875000
   102    0.834257    0.861664    0.875000
   103    0.810263    0.875041    0.875000
   104    0.798361    0.875002    0.875000
   105    0.786764    0.875000    0.875000
   106    0.780661    0.875000    0.875000
   107    0.775778    0.875000    0.875000
   108    0.773336    0.875000    0.875000
   109    0.770895    0.875000    0.875000
   110    0.770895    0.875000    0.875000
   111    0.768453    0.875000    0.875000
   112    0.768453    0.875000    0.875000
   113    0.766012    0.875000    0.875000
   114    0.766012    0.875000    0.875000
   115    0.766012    0.875000    0.875000
   116    0.766012    0.875000    0.875000
   117    0.766012    0.875000    0.875000
   118    0.766012    0.875000    0.875000
   119    0.766012    0.875000    0.875000
   120    0.766012    0.875000    0.875000
   121    0.766012    0.875000    0.875000
   122    0.766012    0.875000    0.875000
   123    0.766012    0.875000    0.875000
   124    0.766012    0.875000    0.875000
   125    0.766012    0.875000    0.875000
   126    0.766012    0.875000    0.875000
   127    0.766012    0.875000    0.875000
   128    0.766012    0.875000    0.875000
   129    0.766012    0.875000    0.875000
   130    0.766012    0.875000    0.875000
   131    0.766012    0.875000    0.875000
   132    0.766012    0.875000    0.875000
   133    0.766012    0.875000    0.875000
   134    0.766012    0.875000    0.875000
   135    0.766012    0.875000    0.875000
   136    0.766012    0.875000    0.875000
   137    0.766012    0.875000    0.875000
   138    0.766012    0.875000    0.875000
   139    0.766012    0.875000    0.875000
   140    0.766012    0.875000    0.875000
   141    0.766012    0.875000    0.875000
   142    0.766012    0.875000    0.875000
   143    0.766012    0.875000    0.875000
   144    0.766012    0.875000    0.875000
   145    0.766012    0.875000    0.875000
   146    0.766012    0.875000    0.875000
   147    0.766012    0.875000    0.875000
   148    0.766012    0.875000    0.875000
   149    0.766012    0.875000    0.875000
   150    0.766012    0.875000    0.875000
   151    0.799118    0.861817    0.875000
   152    0.828011    0.873266    0.875000
   153    0.840904    0.874965    0.875000
   154    0.827782    0.875004    0.875000
   155    0.813744    0.875001    0.875000
   156    0.801537    0.875000    0.875000
   157    0.791771    0.875000    0.875000
   158    0.784447    0.875000    0.875000
   159    0.779564    0.875000    0.875000
   160    0.774681    0.875000    0.875000
   161    0.772240    0.875000    0.875000
   162    0.769798    0.875000    0.875000
   163    0.769798    0.875000    0.875000
   164    0.767357    0.875000    0.875000
   165    0.767357    0.875000    0.875000
   166    0.767357    0.875000    0.875000
   167    0.767357    0.875000    0.875000
   168    0.767357    0.875000    0.875000
   169    0.767357    0.875000    0.875000
   170    0.767357    0.875000    0.875000
   171    0.764915    0.875000    0.875000
   172    0.764915    0.875000    0.875000
   173    0.764915    0.875000    0.875000
   174    0.764915    0.875000    0.875000
   175    0.764915    0.875000    0.875000
   176    0.764915    0.875000    0.875000
   177    0.764915    0.875000    0.875000
   178    0.764915    0.875000    0.875000
   179    0.764915    0.875000    0.875000
   180    0.764915    0.875000    0.875000
