it, F/N=   176     -1.18449525
it, F/N=   177     -1.18449525
it, F/N=   178     -1.18449525
it, F/N=   179     -1.18449525
it, F/N=   180     -1.18449525
it, F/N=   181     -1.18449525
it, F/N=   182     -1.18449525
it, F/N=   183     -1.18449525
it, F/N=   184     -1.18449525
it, F/N=   185     -1.18449525
it, F/N=   186     -1.18449525
it, F/N=   187     -1.18449525
it, F/N=   188     -1.18449525
it, F/N=   189     -1.18449525
it, F/N=   190     -1.18449525
it, F/N=   191     -1.18449525
it, F/N=   192     -1.18449525
it, F/N=   193     -1.18449525
it, F/N=   194     -1.18449525
it, F/N=   195     -1.18449525
it, F/N=   196     -1.18449525
it, F/N=   197     -1.18449525
it, F/N=   198     -1.18449525
it, F/N=   199     -1.18449525
it, F/N=   200     -1.18449525
it, F/N=   201     -1.18449525
it, F/N=   202     -1.18449525
it, F/N=   203     -1.18449525
it, F/N=   204     -1.18449525
it, F/N=   205     -1.18449525
it, F/N=   206     -1.18449525
it, F/N=   207     -1.18449525
it, F/N=   208     -1.18449525
it, F/N=   209     -1.18449525
it, F/N=   210     -1.18449525
it, F/N=   211     -1.18449525
it, F/N=   212     -1.18449525
it, F/N=   213     -1.18449525
it, F/N=   214     -1.18449525
it, F/N=   215     -1.18449525
it, F/N=   216     -1.18449525
it, F/N=   217     -1.18449525
it, F/N=   218     -1.18449525
it, F/N=   219     -1.18449525
it, F/N=   220     -1.18449525
it, F/N=   221     -1.18449525
it, F/N=   222     -1.18449525
it, F/N=   223     -1.18449525
it, F/N=   224     -1.18449525
it, F/N=   225     -1.18449525
it, F/N=   226     -1.18449525
it, F/N=   227     -1.18449525
it, F/N=   228     -1.18449525
it, F/N=   229     -1.18449525
it, F/N=   230     -1.18449525
it, F/N=   231     -1.18449525
it, F/N=   232     -1.18449525
it, F/N=   233     -1.18449525
it, F/N=   234     -1.18449525
it, F/N=   235     -1.18449525
it, F/N=   236     -1.18449525
it, F/N=   237     -1.18449525
it, F/N=   238     -1.18449525
it, F/N=   239     -1.18449525
it, F/N=   240     -1.18449525
it, F/N=   241     -1.18449525
it, F/N=   242     -1.18449525
it, F/N=   243     -1.18449525
it, F/N=   244     -1.18449525
it, F/N=   245     -1.18449525
it, F/N=   246     -1.18449525
it, F/N=   247     -1.18449525
it, F/N=   248     -1.18449525
it, F/N=   249     -1.18449525
it, F/N=   250     -1.18449525
it, F/N=   251     -1.18449525
it, F/N=   252     -1.18449525
it, F/N=   253     -1.18449525
it, F/N=   254     -1.18449525
it, F/N=   255     -1.18449525
it, F/N=   256     -1.18449525
it, F/N=   257     -1.18449525
it, F/N=   258     -1.18449525
it, F/N=   259     -1.18449525
it, F/N=   260     -1.18449525
it, F/N=   261     -1.18449525
it, F/N=   262     -1.18449525
it, F/N=   263     -1.18449525
it, F/N=   264     -1.18449525
it, F/N=   265     -1.18449525
it, F/N=   266     -1.18449525
it, F/N=   267     -1.18449525
it, F/N=   268     -1.18449525
it, F/N=   269     -1.18449525
it, F/N=   270     -1.18449525
it, F/N=   271     -1.18449525
it, F/N=   272     -1.18449525
it, F/N=   273     -1.18449525
it, F/N=   274     -1.18449525
it, F/N=   275     -1.18449525
it, F/N=   276     -1.18449525
it, F/N=   277     -1.18449525
it, F/N=   278     -1.18449525
it, F/N=   279     -1.18449525
it, F/N=   280     -1.18449525
it, F/N=   281     -1.18449525
it, F/N=   282     -1.18449525
it, F/N=   283     -1.18449525
it, F/N=   284     -1.18449525
it, F/N=   285     -1.18449525
it, F/N=   286     -1.18449525
it, F/N=   287     -1.18449525
it, F/N=   288     -1.18449525
