     1    0.608747    0.266253
     2    0.266253    0.608747
     3    0.608747    0.266253
     4    0.266253    0.608747
     5    0.608747    0.266253
     6    0.266253    0.608747
     7    0.266253    0.608747
     8    0.608747    0.266253
     9    0.266253    0.608747
    10    0.608747    0.266253
    11    0.266253    0.608747
    12    0.608747    0.266253
    13    0.608747    0.266253
    14    0.266253    0.608747
    15    0.608747    0.266253
    16    0.266253    0.608747
    17    0.608747    0.266253
    18    0.266253    0.608747
    19    0.266253    0.608747
    20    0.608747    0.266253
    21    0.266253    0.608747
    22    0.608747    0.266253
    23    0.266253    0.608747
    24    0.608747    0.266253
    25    0.608747    0.266253
    26    0.266253    0.608747
    27    0.608747    0.266253
    28    0.266253    0.608747
    29    0.608747    0.266253
    30    0.266253    0.608747
    31    0.266253    0.608747
    32    0.608747    0.266253
    33    0.266253    0.608747
    34    0.608747    0.266253
    35    0.266253    0.608747
    36    0.608747    0.266253
